GEOTYPE|ST|GEOCOMP|GEO_ID|GEO_TTL|GEO_ID_F|NAICS2017|NAICS2017_TTL|NAICS2017_F|SECTOR|YEAR|FIRM|FIRM_F|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F|EMPQ1PW|EMPQ1PW_F|EMPQ2PW|EMPQ2PW_F|EMPQ3PW|EMPQ3PW_F|EMPQ4PW|EMPQ4PW_F|HOURS|HOURS_F|PAYANPW|PAYANPW_F|CSTMTOT|CSTMTOT_F|CSTMPRT|CSTMPRT_F|CSTRSL|CSTRSL_F|CSTFU|CSTFU_F|CSTELEC|CSTELEC_F|CSTCNT|CSTCNT_F|ELECPCH|ELECPCH_F|ELECGEN|ELECGEN_F|ELECSLD|ELECSLD_F|VALADD|VALADD_F|INVTOTB|INVTOTB_F|INVFINB|INVFINB_F|INVWIPB|INVWIPB_F|INVMATB|INVMATB_F|INVTOTE|INVTOTE_F|INVFINE|INVFINE_F|INVWIPE|INVWIPE_F|INVMATE|INVMATE_F|RPTOT|RPTOT_F|RPBLD|RPBLD_F|RPMCH|RPMCH_F|PCHTT|PCHTT_F|PCHTEMP|PCHTEMP_F|PCHCMPQ|PCHCMPQ_F|PCHEXSO|PCHEXSO_F|PCHDAPR|PCHDAPR_F|PCHCSVC|PCHCSVC_F|PCHRPR|PCHRPR_F|PCHRFUS|PCHRFUS_F|PCHADVT|PCHADVT_F|PCHPRTE|PCHPRTE_F|PCHTAX|PCHTAX_F|PCHOEXP|PCHOEXP_F
01|00|00|0100000US|United States||336214|Travel trailer and camper manufacturing||31|2017|610||737||17655413||2756527||659654||50052||40885||43162||43538||43749||86240||2050585||10845536||10715483||46096||14364||48896||20697||562084||0|D|0||6855873||968458||249000||159844||559614||1180054||287671||167169||725214||51043||39537||11506||910901||28027||5535||2442||2448||8481||57011||14508||53149||47376||44332||647592|
01|00|00|0100000US|United States||3363|Motor vehicle parts manufacturing||31|2017|4003||4959||259625269||30897979||7860159||579353||445517||444159||445525||447795||854363||21057249||173858247||162445361||7031831||359682||1775167||2246206||23780551||68343||0|D|85973804||19475498||5064357||3745989||10665152||19415333||5153389||3863739||10398205||1420302||989992||430310||15589626||2255877||177670||187587||122463||161805||2198188||265443||200574||1315736||667378||8036905|
01|00|00|0100000US|United States||33631|Motor vehicle gasoline engine and engine parts manufacturing||31|2017|704||761||34787624||3717974||998585||59452||46419||45797||46714||46811||97699||2703502||22901315||21975974||502336||46035||240627||136343||3398070||0|D|0||11870256||2901856||715671||747187||1438998||2732450||725784||721021||1285645||184761||118487||66274||1657626||186241||26142||12204||3926||13356||288718||36722||22760||149342||71495||846720|
01|00|00|0100000US|United States||336310|Motor vehicle gasoline engine and engine parts manufacturing||31|2017|704||761||34787624||3717974||998585||59452||46419||45797||46714||46811||97699||2703502||22901315||21975974||502336||46035||240627||136343||3398070||0|D|0||11870256||2901856||715671||747187||1438998||2732450||725784||721021||1285645||0|S|0|S|66274||1657626||186241||26142||12204||3926||13356||288718||36722||22760||149342||71495||846720|
01|00|00|0100000US|United States||33632|Motor vehicle electrical and electronic equipment manufacturing||31|2017|557||618||27052881||3302744||786600||63919||47732||47704||47669||47671||88780||2060424||17700761||15838603||1408784||23810||155013||274551||2092834||608||0|D|9435368||3325159||931351||283824||2109984||3546355||962620||335803||2247932||109888||81535||28353||1719011||216522||14779||12631||13779||16724||109501||14757||24594||284697||56721||954306|
01|00|00|0100000US|United States||336320|Motor vehicle electrical and electronic equipment manufacturing||31|2017|557||618||27052881||3302744||786600||63919||47732||47704||47669||47671||88780||2060424||17700761||15838603||1408784||23810||155013||274551||2092834||608||0|D|9435368||3325159||931351||283824||2109984||3546355||962620||335803||2247932||109888||81535||28353||1719011||216522||14779||12631||13779||16724||109501||14757||24594||284697||56721||954306|
01|00|00|0100000US|United States||33633|Motor vehicle steering and suspension components (except spring) manufacturing||31|2017|222||264||15795949||2040113||519294||38408||27627||28067||27414||27561||55736||1291193||10437121||9558649||615023||24809||116298||122342||1521725||736||0||5426042||1431891||375737||219516||836638||1501102||409781||252686||838635||105136||81333||23803||1341332||159036||16812||18458||8298||15507||154762||22563||22139||115839||41176||766742|
01|00|00|0100000US|United States||336330|Motor vehicle steering and suspension components (except spring) manufacturing||31|2017|222||264||15795949||2040113||519294||38408||27627||28067||27414||27561||55736||1291193||10437121||9558649||615023||24809||116298||122342||1521725||736||0||5426042||1431891||375737||219516||836638||1501102||409781||252686||838635||0|S|0|S|23803||1341332||159036||16812||18458||8298||15507||154762||22563||22139||115839||41176||766742|
01|00|00|0100000US|United States||33634|Motor vehicle brake system manufacturing||31|2017|141||181||11442255||1237045||307461||22743||17489||17740||17871||17927||35530||814758||7209907||6633017||411962||15096||95387||54445||1271351||0|D|0||4228675||848564||273203||98109||477252||846372||263029||104610||478733||53997||41057||12940||745427||120790||9123||3523||11298||6647||161051||14837||4313||47005||25679||341161|
01|00|00|0100000US|United States||336340|Motor vehicle brake system manufacturing||31|2017|141||181||11442255||1237045||307461||22743||17489||17740||17871||17927||35530||814758||7209907||6633017||411962||15096||95387||54445||1271351||0|D|0||4228675||848564||273203||98109||477252||846372||263029||104610||478733||53997||41057||12940||745427||120790||9123||3523||11298||6647||161051||14837||4313||47005||25679||341161|
01|00|00|0100000US|United States||33635|Motor vehicle transmission and power train parts manufacturing||31|2017|385||465||39865831||4537758||1194628||73574||57562||55858||57012||57485||108281||3266233||26664760||25267716||869142||54048||264504||209350||3506422||0|D|0|D|13279383||2956555||576562||946826||1433167||3137987||583348||1018352||1536287||126258||75704||50554||1998220||215948||32009||25273||29762||15520||333783||33025||16043||124944||114306||1057607|
01|00|00|0100000US|United States||336350|Motor vehicle transmission and power train parts manufacturing||31|2017|385||465||39865831||4537758||1194628||73574||57562||55858||57012||57485||108281||3266233||26664760||25267716||869142||54048||264504||209350||3506422||0|D|0|D|13279383||2956555||576562||946826||1433167||3137987||583348||1018352||1536287||126258||75704||50554||1998220||215948||32009||25273||29762||15520||333783||33025||16043||124944||114306||1057607|
01|00|00|0100000US|United States||33636|Motor vehicle seating and interior trim manufacturing||31|2017|304||425||32005974||3276903||818873||72229||55902||55520||56977||57996||101969||2181563||23321223||22569608||290351||30488||231134||199642||3568303||524||0||8561703||1361294||216980||165454||978860||936927||160979||98407||677541||194702||144723||49979||1405605||271413||10825||10109||7352||17752||164207||32014||6160||121165||48480||716128|
01|00|00|0100000US|United States||336360|Motor vehicle seating and interior trim manufacturing||31|2017|304||425||32005974||3276903||818873||72229||55902||55520||56977||57996||101969||2181563||23321223||22569608||290351||30488||231134||199642||3568303||524||0||8561703||1361294||216980||165454||978860||936927||160979||98407||677541||194702||144723||49979||1405605||271413||10825||10109||7352||17752||164207||32014||6160||121165||48480||716128|
01|00|00|0100000US|United States||33637|Motor vehicle metal stamping||31|2017|599||757||36692353||5729266||1492771||104048||82116||82115||81757||82142||161049||4101141||23954380||22323355||506964||69330||284166||770565||3454726||0|D|0|D|12847308||2163944||552028||660404||951512||2296180||609027||712740||974413||262830||165075||97755||2702453||494062||26035||29727||18748||35505||488955||37175||25995||186250||176966||1183035|
01|00|00|0100000US|United States||336370|Motor vehicle metal stamping||31|2017|599||757||36692353||5729266||1492771||104048||82116||82115||81757||82142||161049||4101141||23954380||22323355||506964||69330||284166||770565||3454726||0|D|0|D|12847308||2163944||552028||660404||951512||2296180||609027||712740||974413||262830||165075||97755||2702453||494062||26035||29727||18748||35505||488955||37175||25995||186250||176966||1183035|
01|00|00|0100000US|United States||33639|Other motor vehicle parts manufacturing||31|2017|1270||1488||61982402||7056176||1741947||144980||110670||111358||110111||110202||205319||4638435||41668780||38278439||2427269||96066||388038||478968||4967120||4725||0|D|20325069||4486235||1422825||624669||2438741||4417960||1438821||620120||2359019||382730||282078||100652||4019952||591865||41945||75662||29300||40794||497211||74350||78570||286494||132555||2171206|
01|00|00|0100000US|United States||336390|Other motor vehicle parts manufacturing||31|2017|1270||1488||61982402||7056176||1741947||144980||110670||111358||110111||110202||205319||4638435||41668780||38278439||2427269||96066||388038||478968||4967120||4725||0|D|20325069||4486235||1422825||624669||2438741||4417960||1438821||620120||2359019||382730||282078||100652||4019952||591865||41945||0|S|29300||40794||497211||74350||78570||286494||132555||2171206|
01|00|00|0100000US|United States||3364|Aerospace product and parts manufacturing||31|2017|1331||1754||243956195||34255824||9355799||401239||227796||227397||228694||229602||429650||15714186||114098018||106177948||1602383||214198||1061087||5042402||19871023||0|D|0|D|130301500||71145484||5703230||57938069||7504185||71730434||6320188||57764434||7645812||937876||629122||308754||15552850||1445393||466759||522238||2201075||273243||788325||217130||243699||1298008||580426||7516554|
01|00|00|0100000US|United States||33641|Aerospace product and parts manufacturing||31|2017|1331||1754||243956195||34255824||9355799||401239||227796||227397||228694||229602||429650||15714186||114098018||106177948||1602383||214198||1061087||5042402||19871023||0|D|0|D|130301500||71145484||5703230||57938069||7504185||71730434||6320188||57764434||7645812||937876||629122||308754||15552850||1445393||466759||522238||2201075||273243||788325||217130||243699||1298008||580426||7516554|
01|00|00|0100000US|United States||336411|Aircraft manufacturing||31|2017|255||308||144815375||15873549||4682090||173987||94595||94721||95304||96002||176913||7012242||66637437||64354352||1003659||79311||525312||674803||12262438||0|D|0||78672890||51529368||2158860||45900825||3469683||51945395||2444792||46109845||3390758||341561||229246||112315||6988744||606568||279024||242594||1678103||117559||191423||36334||171501||595598||323945||2746095|
01|00|00|0100000US|United States||336412|Aircraft engine and engine parts manufacturing||31|2017|317||407||36258210||4739278||1310700||65121||37115||37294||37518||37918||75580||2332186||18573217||17175926||356137||36716||163967||840471||2066278||0|D|0|D|18079032||6774401||1966080||3366246||1442075||7372089||2369178||3357187||1645724||114276||88076||26200||2569454||219739||27489||76258||168600||53928||280530||59811||21272||248625||60277||1352925|
01|00|00|0100000US|United States||336413|Other aircraft parts and auxiliary equipment manufacturing||31|2017|757||925||36020839||7323518||1890585||98642||64424||63754||64144||63865||113857||3917821||16596957||15437489||0|D|71540||0|D|0|D|3452222||104628||0|D|19603104||7701234||1500751||3884783||2315700||7970307||1436398||4128358||2405551||264248||178077||86171||4146911||504925||114519||135811||266748||70779||238171||69448||35437||339227||149923||2221923|
01|00|00|0100000US|United States||336414|Guided missile and space vehicle manufacturing||31|2017|24||42||17677574||4143630||926733||38597||17208||17205||17221||17227||34821||1363131||0|D|0|D|0|D|10815||0|D|0|D|1537171||0|D|0||10155749||4099269||21296||3955899||122074||3609066||0|D|0|D|0|D|114831||95234||19597||1056894||70227||36132||39664||81091||21465||41488||14546||12466||67857||29774||642184|
01|00|00|0100000US|United States||336415|Guided missile and space vehicle propulsion unit and propulsion unit parts manufacturing||31|2017|16||33||8000827||1878978||470863||20877||12239||12174||12256||12345||23905||927168||4728890||4576220||0|D|0|D|34698||102378||466660||0||0||3144780||788789||0|D|687653||0|D|591092||0|D|0|D|0|D|81708||0|D|0|D|708958||35930||7337||22291||4836||7673||30462||0|D|0|D|33539||14163||514498|
01|00|00|0100000US|United States||336419|Other guided missile and space vehicle parts and auxiliary equipment manufacturing||31|2017|35||39||1183370||296871||74828||4015||2215||2249||2251||2245||4574||161638||0|D|0|D|0|D|0|D|7258||0|D|86254||0||0||645945||252423||0|D|142663||0|D|242485||0|D|0|D|0|D|21252||0|D|0|D|81889||8004||2258||5620||1697||1839||6251||0|D|0|D|13162||2344||38929|
01|00|00|0100000US|United States||3365|Railroad rolling stock manufacturing||31|2017|152||229||15986225||1855288||442753||29416||21214||20889||21266||21706||40608||1141253||10797554||9598528||578176||33236||71354||516260||1016088||0|D|0|D|5218353||3063447||944317||1110872||1008258||2990706||912821||1172050||905835||72237||47505||24732||1914465||150873||12215||6017||25380||16187||93042||13873||8093||111108||31398||1446279|
01|00|00|0100000US|United States||33651|Railroad rolling stock manufacturing||31|2017|152||229||15986225||1855288||442753||29416||21214||20889||21266||21706||40608||1141253||10797554||9598528||578176||33236||71354||516260||1016088||0|D|0|D|5218353||3063447||944317||1110872||1008258||2990706||912821||1172050||905835||72237||47505||24732||1914465||150873||12215||6017||25380||16187||93042||13873||8093||111108||31398||1446279|
01|00|00|0100000US|United States||336510|Railroad rolling stock manufacturing||31|2017|152||229||15986225||1855288||442753||29416||21214||20889||21266||21706||40608||1141253||10797554||9598528||578176||33236||71354||516260||1016088||0|D|0|D|5218353||3063447||944317||1110872||1008258||2990706||912821||1172050||905835||72237||47505||24732||1914465||150873||12215||6017||25380||16187||93042||13873||8093||111108||31398||1446279|
01|00|00|0100000US|United States||3366|Ship and boat building||31|2017|1386||1514||34956845||7834373||1974123||134051||90077||89711||89139||90359||178125||4616962||13373283||10472106||652094||52915||199899||1996269||2414824||3077||0|D|21632514||3224356||553882||1764693||905781||3332350||651652||1715875||964823||420889||263713||157176||4923145||466776||82535||28548||194249||54193||395401||70125||131617||240937||167560||3091204|
01|00|00|0100000US|United States||33661|Ship and boat building||31|2017|1386||1514||34956845||7834373||1974123||134051||90077||89711||89139||90359||178125||4616962||13373283||10472106||652094||52915||199899||1996269||2414824||3077||0|D|21632514||3224356||553882||1764693||905781||3332350||651652||1715875||964823||420889||263713||157176||4923145||466776||82535||28548||194249||54193||395401||70125||131617||240937||167560||3091204|
01|00|00|0100000US|United States||336611|Ship building and repairing||31|2017|575||662||24699524||6205014||1582929||98937||61657||60710||59889||60431||122491||3456356||7669506||5451898||110169||33315||145572||1928552||1756511||0|D|0|D|17031634||1706935||183427||1187164||336344||1672545||213470||1158737||300338||317341||188423||128918||3873686||382012||74138||21889||161956||26706||354781||54436||21220||185969||137943||2452636|
